entity_id,state,last_changed
sensor.sunvec_potencia_ct,-15712,2025-03-13T00:26:49.473Z
sensor.sunvec_potencia_ct,-16216,2025-03-13T00:27:49.465Z
sensor.sunvec_potencia_ct,-16092,2025-03-13T00:28:49.463Z
sensor.sunvec_potencia_ct,-16044,2025-03-13T00:29:49.481Z
sensor.sunvec_potencia_ct,-16348,2025-03-13T00:30:49.461Z
sensor.sunvec_potencia_ct,-16272,2025-03-13T00:31:49.466Z
sensor.sunvec_potencia_ct,-16200,2025-03-13T00:32:49.486Z
sensor.sunvec_potencia_ct,-16480,2025-03-13T00:33:49.504Z
sensor.sunvec_potencia_ct,-16484,2025-03-13T00:34:49.476Z
sensor.sunvec_potencia_ct,-16340,2025-03-13T00:35:49.491Z
sensor.sunvec_potencia_ct,-16440,2025-03-13T00:36:49.458Z
sensor.sunvec_potencia_ct,-16428,2025-03-13T00:37:49.458Z
sensor.sunvec_potencia_ct,-16452,2025-03-13T00:38:49.470Z
sensor.sunvec_potencia_ct,-16692,2025-03-13T00:39:49.484Z
sensor.sunvec_potencia_ct,-16592,2025-03-13T00:40:49.464Z
sensor.sunvec_potencia_ct,-17208,2025-03-13T00:41:49.472Z
sensor.sunvec_potencia_ct,-17188,2025-03-13T00:42:49.468Z
sensor.sunvec_potencia_ct,-17236,2025-03-13T00:43:50.490Z
sensor.sunvec_potencia_ct,-17376,2025-03-13T00:44:49.461Z
sensor.sunvec_potencia_ct,-17336,2025-03-13T00:45:49.476Z
sensor.sunvec_potencia_ct,-17056,2025-03-13T00:46:49.471Z
sensor.sunvec_potencia_ct,-17424,2025-03-13T00:47:49.481Z
sensor.sunvec_potencia_ct,-17316,2025-03-13T00:48:49.456Z
sensor.sunvec_potencia_ct,-17156,2025-03-13T00:49:49.456Z
sensor.sunvec_potencia_ct,-17644,2025-03-13T00:50:49.456Z
sensor.sunvec_potencia_ct,-17536,2025-03-13T00:51:49.454Z
sensor.sunvec_potencia_ct,-17432,2025-03-13T00:52:49.455Z
sensor.sunvec_potencia_ct,-6420,2025-03-13T00:53:49.459Z
sensor.sunvec_potencia_ct,-6400,2025-03-13T00:54:49.471Z
sensor.sunvec_potencia_ct,-6228,2025-03-13T00:55:49.430Z
sensor.sunvec_potencia_ct,-6412,2025-03-13T00:56:50.460Z
sensor.sunvec_potencia_ct,-6284,2025-03-13T00:57:49.448Z
