entity_id,state,last_changed
sensor.sunvec_potencia_paneles_slave_1,3690.0,2025-03-13T08:12:45.495Z
sensor.sunvec_potencia_paneles_slave_1,3752.0,2025-03-13T08:13:45.461Z
sensor.sunvec_potencia_paneles_slave_1,3789.0,2025-03-13T08:14:45.460Z
sensor.sunvec_potencia_paneles_slave_1,3780.0,2025-03-13T08:15:45.478Z
sensor.sunvec_potencia_paneles_slave_1,3835.0,2025-03-13T08:16:45.466Z
sensor.sunvec_potencia_paneles_slave_1,3926.0,2025-03-13T08:17:45.465Z
sensor.sunvec_potencia_paneles_slave_1,3959.0,2025-03-13T08:18:45.483Z
sensor.sunvec_potencia_paneles_slave_1,4014.0,2025-03-13T08:19:45.485Z
sensor.sunvec_potencia_paneles_slave_1,3988.0,2025-03-13T08:20:45.453Z
sensor.sunvec_potencia_paneles_slave_1,3764.0,2025-03-13T08:21:45.445Z
sensor.sunvec_potencia_paneles_slave_1,4139.0,2025-03-13T08:22:45.461Z
sensor.sunvec_potencia_paneles_slave_1,4117.0,2025-03-13T08:23:45.456Z
sensor.sunvec_potencia_paneles_slave_1,3988.0,2025-03-13T08:24:45.446Z
sensor.sunvec_potencia_paneles_slave_1,4097.0,2025-03-13T08:25:45.477Z
sensor.sunvec_potencia_paneles_slave_1,4051.0,2025-03-13T08:26:45.456Z
sensor.sunvec_potencia_paneles_slave_1,4218.0,2025-03-13T08:27:45.446Z
sensor.sunvec_potencia_paneles_slave_1,4246.0,2025-03-13T08:28:45.440Z
sensor.sunvec_potencia_paneles_slave_1,4267.0,2025-03-13T08:29:45.453Z
sensor.sunvec_potencia_paneles_slave_1,4300.0,2025-03-13T08:30:45.513Z
sensor.sunvec_potencia_paneles_slave_1,4424.0,2025-03-13T08:31:45.438Z
sensor.sunvec_potencia_paneles_slave_1,4501.0,2025-03-13T08:32:45.458Z
sensor.sunvec_potencia_paneles_slave_1,4546.0,2025-03-13T08:33:45.480Z
sensor.sunvec_potencia_paneles_slave_1,4623.0,2025-03-13T08:34:45.437Z
sensor.sunvec_potencia_paneles_slave_1,4735.0,2025-03-13T08:35:45.482Z
sensor.sunvec_potencia_paneles_slave_1,5101.0,2025-03-13T08:36:45.440Z
sensor.sunvec_potencia_paneles_slave_1,5238.0,2025-03-13T08:37:45.440Z
sensor.sunvec_potencia_paneles_slave_1,5473.0,2025-03-13T08:38:45.466Z
sensor.sunvec_potencia_paneles_slave_1,5325.0,2025-03-13T08:39:45.434Z
sensor.sunvec_potencia_paneles_slave_1,5386.0,2025-03-13T08:40:45.434Z
sensor.sunvec_potencia_paneles_slave_1,5418.0,2025-03-13T08:41:45.467Z
sensor.sunvec_potencia_paneles_slave_1,5449.0,2025-03-13T08:42:45.485Z
sensor.sunvec_potencia_paneles_slave_1,5349.0,2025-03-13T08:43:45.434Z
sensor.sunvec_potencia_paneles_slave_1,5279.0,2025-03-13T08:44:45.424Z
sensor.sunvec_potencia_paneles_slave_1,5251.0,2025-03-13T08:45:45.457Z
sensor.sunvec_potencia_paneles_slave_1,5132.0,2025-03-13T08:46:45.424Z
sensor.sunvec_potencia_paneles_slave_1,5243.0,2025-03-13T08:47:45.423Z
sensor.sunvec_potencia_paneles_slave_1,5423.0,2025-03-13T08:48:45.447Z
sensor.sunvec_potencia_paneles_slave_1,5795.0,2025-03-13T08:49:45.428Z
sensor.sunvec_potencia_paneles_slave_1,4040.0,2025-03-13T08:50:45.418Z
sensor.sunvec_potencia_paneles_slave_1,3362.0,2025-03-13T08:51:45.465Z
sensor.sunvec_potencia_paneles_slave_1,3737.0,2025-03-13T08:52:45.422Z
sensor.sunvec_potencia_paneles_slave_1,3776.0,2025-03-13T08:53:45.416Z
sensor.sunvec_potencia_paneles_slave_1,6443.0,2025-03-13T08:54:45.458Z
sensor.sunvec_potencia_paneles_slave_1,6475.0,2025-03-13T08:55:45.421Z
sensor.sunvec_potencia_paneles_slave_1,6505.0,2025-03-13T08:56:45.410Z
sensor.sunvec_potencia_paneles_slave_1,5191.0,2025-03-13T08:57:45.482Z
sensor.sunvec_potencia_paneles_slave_1,5674.0,2025-03-13T08:58:45.410Z
sensor.sunvec_potencia_paneles_slave_1,6438.0,2025-03-13T08:59:45.410Z
sensor.sunvec_potencia_paneles_slave_1,6436.0,2025-03-13T09:00:45.407Z
sensor.sunvec_potencia_paneles_slave_1,5977.0,2025-03-13T09:06:45.537Z
sensor.sunvec_potencia_paneles_slave_1,3416.0,2025-03-13T09:07:45.411Z
sensor.sunvec_potencia_paneles_slave_1,3509.0,2025-03-13T09:08:45.420Z
sensor.sunvec_potencia_paneles_slave_1,3552.0,2025-03-13T09:09:45.399Z
sensor.sunvec_potencia_paneles_slave_1,5246.0,2025-03-13T09:10:45.397Z
sensor.sunvec_potencia_paneles_slave_1,4607.0,2025-03-13T09:11:45.422Z
sensor.sunvec_potencia_paneles_slave_1,5067.0,2025-03-13T09:12:45.394Z
sensor.sunvec_potencia_paneles_slave_1,6798.0,2025-03-13T09:13:45.394Z
sensor.sunvec_potencia_paneles_slave_1,4392.0,2025-03-13T09:14:45.392Z
sensor.sunvec_potencia_paneles_slave_1,2411.0,2025-03-13T09:15:45.396Z
sensor.sunvec_potencia_paneles_slave_1,2707.0,2025-03-13T09:16:45.388Z
sensor.sunvec_potencia_paneles_slave_1,3937.0,2025-03-13T09:17:45.391Z
sensor.sunvec_potencia_paneles_slave_1,3186.0,2025-03-13T09:18:45.402Z
sensor.sunvec_potencia_paneles_slave_1,2442.0,2025-03-13T09:19:45.392Z
sensor.sunvec_potencia_paneles_slave_1,3372.0,2025-03-13T09:20:45.436Z
sensor.sunvec_potencia_paneles_slave_1,2714.0,2025-03-13T09:21:45.415Z
sensor.sunvec_potencia_paneles_slave_1,3548.0,2025-03-13T09:22:45.384Z
sensor.sunvec_potencia_paneles_slave_1,2644.0,2025-03-13T09:23:45.382Z
sensor.sunvec_potencia_paneles_slave_1,2583.0,2025-03-13T09:24:45.382Z
sensor.sunvec_potencia_paneles_slave_1,2681.0,2025-03-13T09:25:45.381Z
sensor.sunvec_potencia_paneles_slave_1,5062.0,2025-03-13T09:26:45.383Z
sensor.sunvec_potencia_paneles_slave_1,5034.0,2025-03-13T09:27:45.388Z
sensor.sunvec_potencia_paneles_slave_1,7638.0,2025-03-13T09:28:45.399Z
sensor.sunvec_potencia_paneles_slave_1,6676.0,2025-03-13T09:29:45.376Z
sensor.sunvec_potencia_paneles_slave_1,4620.0,2025-03-13T09:30:45.385Z
sensor.sunvec_potencia_paneles_slave_1,6396.0,2025-03-13T09:31:45.415Z
sensor.sunvec_potencia_paneles_slave_1,5786.0,2025-03-13T09:32:45.379Z
sensor.sunvec_potencia_paneles_slave_1,6081.0,2025-03-13T09:33:45.388Z
sensor.sunvec_potencia_paneles_slave_1,7445.0,2025-03-13T09:34:45.406Z
sensor.sunvec_potencia_paneles_slave_1,5448.0,2025-03-13T09:35:45.389Z
sensor.sunvec_potencia_paneles_slave_1,4087.0,2025-03-13T09:36:45.368Z
sensor.sunvec_potencia_paneles_slave_1,4763.0,2025-03-13T09:37:45.372Z
sensor.sunvec_potencia_paneles_slave_1,4358.0,2025-03-13T09:38:45.389Z
sensor.sunvec_potencia_paneles_slave_1,3728.0,2025-03-13T09:39:45.366Z
sensor.sunvec_potencia_paneles_slave_1,7279.0,2025-03-13T09:40:45.430Z
sensor.sunvec_potencia_paneles_slave_1,3199.0,2025-03-13T09:41:45.393Z
sensor.sunvec_potencia_paneles_slave_1,2356.0,2025-03-13T09:42:45.365Z
sensor.sunvec_potencia_paneles_slave_1,2635.0,2025-03-13T09:43:45.369Z
sensor.sunvec_potencia_paneles_slave_1,3022.0,2025-03-13T09:44:45.398Z
sensor.sunvec_potencia_paneles_slave_1,2854.0,2025-03-13T09:45:45.365Z
sensor.sunvec_potencia_paneles_slave_1,2639.0,2025-03-13T09:46:45.360Z
sensor.sunvec_potencia_paneles_slave_1,2823.0,2025-03-13T09:47:45.357Z
sensor.sunvec_potencia_paneles_slave_1,5807.0,2025-03-13T09:48:45.371Z
sensor.sunvec_potencia_paneles_slave_1,7590.0,2025-03-13T09:49:45.356Z
sensor.sunvec_potencia_paneles_slave_1,7087.0,2025-03-13T09:50:45.353Z
sensor.sunvec_potencia_paneles_slave_1,6946.0,2025-03-13T09:51:45.363Z
sensor.sunvec_potencia_paneles_slave_1,3931.0,2025-03-13T09:52:45.426Z
sensor.sunvec_potencia_paneles_slave_1,4612.0,2025-03-13T09:53:45.351Z
sensor.sunvec_potencia_paneles_slave_1,7688.0,2025-03-13T09:54:45.380Z
sensor.sunvec_potencia_paneles_slave_1,5731.0,2025-03-13T09:55:45.364Z
sensor.sunvec_potencia_paneles_slave_1,4062.0,2025-03-13T09:56:45.357Z
sensor.sunvec_potencia_paneles_slave_1,3140.0,2025-03-13T09:57:45.356Z
sensor.sunvec_potencia_paneles_slave_1,2861.0,2025-03-13T09:58:45.366Z
sensor.sunvec_potencia_paneles_slave_1,3733.0,2025-03-13T09:59:45.363Z
sensor.sunvec_potencia_paneles_slave_1,4096.0,2025-03-13T10:00:45.347Z
sensor.sunvec_potencia_paneles_slave_1,4033.0,2025-03-13T10:01:45.345Z
sensor.sunvec_potencia_paneles_slave_1,4307.0,2025-03-13T10:02:45.344Z
